OBJECTID,IDNum,POINT_X,POINT_Y,sampled_X,sampled_Y,SpawningYear,Stream_Order,Reach_Name,Survey_Length__mi_,Survey_Length__km_,CohoAdultAUC,AUC_mi,AUC_km,ChildNode,ParentNode,SegmentID,Population,Length_m,Length_km,NodeID,Node_WGSX,Node_WGSY,Coho_distr,land_cover
3126,6419.000000000000000,-124.058648825999967,43.643392520000077,-124.058648825999967,43.643392520000077,2008,1,Dry Cr,0.589999974000000,0.949510558000000,7,11.864407310000001,7.372219237000000,1935,1773,1935,Lower Umpqua,1767.792206139999962,1.767792206140000,1935,-124.060572651000001,43.635935897000003,1,Forest & Woodland
3127,6419.000000000000000,-124.058648825999967,43.643392520000077,-124.058648825999967,43.643392520000077,2009,1,Dry Cr,0.589999974000000,0.949510558000000,14,23.728814610000001,14.744438470000000,1935,1773,1935,Lower Umpqua,1767.792206139999962,1.767792206140000,1935,-124.060572651000001,43.635935897000003,1,Forest & Woodland
3128,6424.000000000000000,-124.024012969999944,43.650654117000045,-124.024012969999944,43.650654117000045,2014,1,Miller Cr,0.810000002000000,1.303565404000000,138,170.370369899999986,105.863502999999994,1857,1830,1857,Lower Umpqua,911.543289326000036,0.911543289326000,1857,-124.021460567999995,43.650534934000000,1,Forest & Woodland
3129,6424.000000000000000,-124.024012969999944,43.650654117000045,-124.024012969999944,43.650654117000045,2017,1,Miller Cr,0.810000002000000,1.303565404000000,12,14.814814770000000,9.205521997000000,1857,1830,1857,Lower Umpqua,911.543289326000036,0.911543289326000,1857,-124.021460567999995,43.650534934000000,1,Forest & Woodland
3130,6434.000000000000000,-124.043180976999963,43.644660325000075,-124.043180976999963,43.644660325000075,2001,2,Scholfield Cr,0.930000007000000,1.496686212000000,8,8.602150471000000,5.345141780000000,2016,1866,2016,Lower Umpqua,1809.152595830000109,1.809152595830000,2016,-124.050036215999995,43.631780055000000,1,Forest & Woodland
3131,6441.000000000000000,-124.026961981999989,43.729247379000071,-124.026961981999989,43.729247379000071,2000,,Otter Cr,0.759999990000000,1.223098385000000,6,7.894736941000000,4.905574298000000,970,901,970,Lower Umpqua,1163.969696200000044,1.163969696200000,970,-124.018305264000006,43.725404777000001,1,Forest & Woodland
3132,6444.000000000000000,-123.980158617999962,43.731762229000026,-123.980158617999962,43.731762229000026,2002,1,"Otter Cr, N Fk",1.458599925000000,2.347383203000000,81,55.532705450000002,34.506509160000000,1042,1041,1042,Lower Umpqua,1421.543289330000107,1.421543289330000,1042,-123.977829709999995,43.732270032000002,1,Forest & Woodland
3133,6447.000000000000000,-123.966256629999975,43.720744824000064,-123.966256629999975,43.720744824000064,2002,1,Otter Cr,1.029999971000000,1.657620154000000,21,20.388350079999999,12.668764890000000,1161,1105,1161,Lower Umpqua,1413.822509939999918,1.413822509940000,1161,-123.963639889000007,43.721315164000004,1,Forest & Woodland
3134,6465.000000000000000,-123.990959576999956,43.765128272000027,-123.990959576999956,43.765128272000027,2002,2,Cassady Cr,0.910000026000000,1.464499442000000,0,0.000000000000000,0.000000000000000,693,633,693,Lower Umpqua,1425.807358040000054,1.425807358040000,693,-123.984182914000002,43.761230922000003,1,Forest & Woodland
3135,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,1999,2,Railroad Cr,1.028599977000000,1.655367088000000,6,5.833171428000000,3.624573694000000,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3136,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,2002,2,Railroad Cr,1.028599977000000,1.655367088000000,19,18.471709520000001,11.477816700000000,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3137,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,2005,2,Railroad Cr,1.028599977000000,1.655367088000000,4,3.888780952000000,2.416382463000000,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3138,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,2008,2,Railroad Cr,1.028599977000000,1.655367088000000,7,6.805366667000000,4.228669309000000,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3139,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,2011,2,Railroad Cr,1.028599977000000,1.655367088000000,18,17.499514290000000,10.873721079999999,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3140,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,2014,2,Railroad Cr,0.730000019000000,1.174818231000000,29,39.726026359999999,24.684669719999999,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3141,6469.000000000000000,-123.921261455999968,43.798992056000031,-123.921261455999968,43.798992056000031,2017,2,Railroad Cr,0.730000019000000,1.174818231000000,5,6.849314890000000,4.255977537000000,493,518,493,Lower Umpqua,581.543289326000036,0.581543289326000,493,-123.917815650999998,43.803212596000002,1,Forest & Woodland
3142,6472.000000000000000,-123.931434598999942,43.817941051000048,-123.931434598999942,43.817941051000048,1998,1,Chapman Cr,0.829999983000000,1.335752173000000,0,0.000000000000000,0.000000000000000,381,385,381,Lower Umpqua,1499.116882450000048,1.499116882450000,381,-123.941063546999999,43.817544953000002,1,Forest & Woodland
3143,6472.000000000000000,-123.931434598999942,43.817941051000048,-123.931434598999942,43.817941051000048,2007,1,Chapman Cr,0.709999979000000,1.142631365000000,0,0.000000000000000,0.000000000000000,381,385,381,Lower Umpqua,1499.116882450000048,1.499116882450000,381,-123.941063546999999,43.817544953000002,1,Forest & Woodland
3144,6477.000000000000000,-123.945358469999974,43.841619091000041,-123.945358469999974,43.841619091000041,1999,1,Hell of Bush Cr,1.000000000000000,1.609340000000000,0,0.000000000000000,0.000000000000000,273,318,273,Lower Umpqua,2035.660171779999928,2.035660171780000,273,-123.945884117999995,43.841504782000001,1,Forest & Woodland
3145,6480.000000000000000,-123.929984431999969,43.849738091000063,-123.929984431999969,43.849738091000063,2001,2,Sulphur Cr,1.100000024000000,1.770274038000000,21,19.090908679999998,11.862570170000000,202,246,202,Lower Umpqua,1206.396103069999981,1.206396103070000,202,-123.937706990999999,43.852274580000000,0,Forest & Woodland
3146,6481.000000000000000,-123.924344654999970,43.842856283000060,-123.924344654999970,43.842856283000060,1998,2,Sulphur Cr,1.100000024000000,1.770274038000000,3,2.727272668000000,1.694652881000000,246,274,246,Lower Umpqua,914.558441227000003,0.914558441227000,246,-123.927889930999996,43.845697442000002,1,Forest & Woodland
3147,6481.000000000000000,-123.924344654999970,43.842856283000060,-123.924344654999970,43.842856283000060,2001,2,Sulphur Cr,1.100000024000000,1.770274038000000,21,19.090908679999998,11.862570170000000,246,274,246,Lower Umpqua,914.558441227000003,0.914558441227000,246,-123.927889930999996,43.845697442000002,1,Forest & Woodland
3148,6481.000000000000000,-123.924344654999970,43.842856283000060,-123.924344654999970,43.842856283000060,2004,2,Sulphur Cr,1.100000024000000,1.770274038000000,10,9.090908894000000,5.648842938000000,246,274,246,Lower Umpqua,914.558441227000003,0.914558441227000,246,-123.927889930999996,43.845697442000002,1,Forest & Woodland
3149,6481.000000000000000,-123.924344654999970,43.842856283000060,-123.924344654999970,43.842856283000060,2007,2,Sulphur Cr,1.100000024000000,1.770274038000000,1,0.909090889000000,0.564884294000000,246,274,246,Lower Umpqua,914.558441227000003,0.914558441227000,246,-123.927889930999996,43.845697442000002,1,Forest & Woodland
3150,6481.000000000000000,-123.924344654999970,43.842856283000060,-123.924344654999970,43.842856283000060,2010,2,Sulphur Cr,1.100000024000000,1.770274038000000,27,24.545454010000000,15.251875930000001,246,274,246,Lower Umpqua,914.558441227000003,0.914558441227000,246,-123.927889930999996,43.845697442000002,1,Forest & Woodland
3151,6486.000000000000000,-123.878249108999967,43.890469401000075,-123.878249108999967,43.890469401000075,2000,2,"Smith R, N Fk, W Br",0.839999974000000,1.351845558000000,8,9.523809821000000,5.917835772000000,108,120,108,Lower Umpqua,614.558441227000003,0.614558441227000,108,-123.882136040999995,43.894122263000000,1,Forest & Woodland
3152,6486.000000000000000,-123.878249108999967,43.890469401000075,-123.878249108999967,43.890469401000075,2003,2,"Smith R, N Fk, W Br",0.839999974000000,1.351845558000000,41,48.809525330000000,30.328908330000001,108,120,108,Lower Umpqua,614.558441227000003,0.614558441227000,108,-123.882136040999995,43.894122263000000,1,Forest & Woodland
3153,6486.000000000000000,-123.878249108999967,43.890469401000075,-123.878249108999967,43.890469401000075,2006,2,"Smith R, N Fk, W Br",0.839999974000000,1.351845558000000,6,7.142857366000000,4.438376829000000,108,120,108,Lower Umpqua,614.558441227000003,0.614558441227000,108,-123.882136040999995,43.894122263000000,1,Forest & Woodland
3154,6486.000000000000000,-123.878249108999967,43.890469401000075,-123.878249108999967,43.890469401000075,2009,2,"Smith R, N Fk, W Br",0.839999974000000,1.351845558000000,17,20.238095869999999,12.575401019999999,108,120,108,Lower Umpqua,614.558441227000003,0.614558441227000,108,-123.882136040999995,43.894122263000000,1,Forest & Woodland
3155,6486.000000000000000,-123.878249108999967,43.890469401000075,-123.878249108999967,43.890469401000075,2012,2,"Smith R, N Fk, W Br",0.839999974000000,1.351845558000000,9,10.714286050000000,6.657565243000000,108,120,108,Lower Umpqua,614.558441227000003,0.614558441227000,108,-123.882136040999995,43.894122263000000,1,Forest & Woodland
3156,6489.000000000000000,-123.861920269999985,43.892603093000048,-123.861920269999985,43.892603093000048,2000,1,Peach Cr,0.730000019000000,1.174818231000000,0,0.000000000000000,0.000000000000000,123,109,123,Lower Umpqua,2455.218613009999899,2.455218613010000,123,-123.861283814999993,43.896674294999997,1,Forest & Woodland
3157,6491.000000000000000,-123.870954725999979,43.886712183000043,-123.870954725999979,43.886712183000043,1998,1,Peach Cr,0.769999981000000,1.239191769000000,6,7.792207985000000,4.841865600000000,123,109,123,Lower Umpqua,2455.218613009999899,2.455218613010000,123,-123.861283814999993,43.896674294999997,1,Forest & Woodland
3158,6495.000000000000000,-123.882243113999948,43.894376587000068,-123.882243113999948,43.894376587000068,1999,2,"Smith R, N Fk, W Br",0.437349975000000,0.703844809000000,18,41.156970450000003,25.573819360000002,95,108,95,Lower Umpqua,1026.396103069999981,1.026396103070000,95,-123.889118586999999,43.900475655000001,1,Forest & Woodland
3159,6495.000000000000000,-123.882243113999948,43.894376587000068,-123.882243113999948,43.894376587000068,2002,2,"Smith R, N Fk, W Br",0.437349975000000,0.703844809000000,17,38.870472090000000,24.153051619999999,95,108,95,Lower Umpqua,1026.396103069999981,1.026396103070000,95,-123.889118586999999,43.900475655000001,1,Forest & Woodland
3160,6495.000000000000000,-123.882243113999948,43.894376587000068,-123.882243113999948,43.894376587000068,2005,2,"Smith R, N Fk, W Br",0.437349975000000,0.703844809000000,6,13.718990150000000,8.524606453000001,95,108,95,Lower Umpqua,1026.396103069999981,1.026396103070000,95,-123.889118586999999,43.900475655000001,1,Forest & Woodland
3161,6495.000000000000000,-123.882243113999948,43.894376587000068,-123.882243113999948,43.894376587000068,2008,2,"Smith R, N Fk, W Br",0.437349975000000,0.703844809000000,12,27.437980300000000,17.049212910000001,95,108,95,Lower Umpqua,1026.396103069999981,1.026396103070000,95,-123.889118586999999,43.900475655000001,1,Forest & Woodland
3162,6495.000000000000000,-123.882243113999948,43.894376587000068,-123.882243113999948,43.894376587000068,2011,2,"Smith R, N Fk, W Br",0.437349975000000,0.703844809000000,3,6.859495074000000,4.262303226000000,95,108,95,Lower Umpqua,1026.396103069999981,1.026396103070000,95,-123.889118586999999,43.900475655000001,1,Forest & Woodland
3163,6500.000000000000000,-123.850470631999940,43.853451088000043,-123.850470631999940,43.853451088000043,1999,1,Cedar Cr,0.800000012000000,1.287472019000000,32,40.486725059999998,25.157347150000000,277,248,277,Lower Umpqua,973.675323681000009,0.973675323681000,277,-123.841514474999997,43.851512176000000,0,Forest & Woodland
3164,6500.000000000000000,-123.850470631999940,43.853451088000043,-123.850470631999940,43.853451088000043,2002,1,Cedar Cr,0.800000012000000,1.287472019000000,218,272.499995899999988,169.324068199999999,277,248,277,Lower Umpqua,973.675323681000009,0.973675323681000,277,-123.841514474999997,43.851512176000000,0,Forest & Woodland
3165,6500.000000000000000,-123.850470631999940,43.853451088000043,-123.850470631999940,43.853451088000043,2005,1,Cedar Cr,0.800000012000000,1.287472019000000,26,32.499999520000003,20.194613640000000,277,248,277,Lower Umpqua,973.675323681000009,0.973675323681000,277,-123.841514474999997,43.851512176000000,0,Forest & Woodland
3166,6501.000000000000000,-123.860716197999977,43.854375105000031,-123.860716197999977,43.854375105000031,2001,2,Cedar Cr,1.210000038000000,1.947301461000000,53,43.801651509999999,27.217152070000001,240,222,240,Lower Umpqua,367.279220613999996,0.367279220614000,240,-123.859924582999994,43.853422950000002,0,Forest & Woodland
3167,6501.000000000000000,-123.860716197999977,43.854375105000031,-123.860716197999977,43.854375105000031,2004,2,Cedar Cr,1.210000038000000,1.947301461000000,68,56.198345340000003,34.920119640000003,240,222,240,Lower Umpqua,367.279220613999996,0.367279220614000,240,-123.859924582999994,43.853422950000002,0,Forest & Woodland
3168,6501.000000000000000,-123.860716197999977,43.854375105000031,-123.860716197999977,43.854375105000031,2007,2,Cedar Cr,1.210000038000000,1.947301461000000,21,17.355371349999999,10.784154590000000,240,222,240,Lower Umpqua,367.279220613999996,0.367279220614000,240,-123.859924582999994,43.853422950000002,0,Forest & Woodland
3169,6501.000000000000000,-123.860716197999977,43.854375105000031,-123.860716197999977,43.854375105000031,2010,2,Cedar Cr,1.210000038000000,1.947301461000000,153,126.446276999999995,78.570269179999997,240,222,240,Lower Umpqua,367.279220613999996,0.367279220614000,240,-123.859924582999994,43.853422950000002,0,Forest & Woodland
3170,6501.000000000000000,-123.860716197999977,43.854375105000031,-123.860716197999977,43.854375105000031,2013,2,Cedar Cr,0.250000000000000,0.402335000000000,4,16.000000000000000,9.941963786000001,240,222,240,Lower Umpqua,367.279220613999996,0.367279220614000,240,-123.859924582999994,43.853422950000002,0,Forest & Woodland
3171,6506.000000000000000,-123.820872415999986,43.875082115000055,-123.820872415999986,43.875082115000055,1999,3,"Smith R, N Fk, M Fk",0.930000007000000,1.496686212000000,26,27.956989029999999,17.371710780000001,189,191,189,Lower Umpqua,667.279220613999996,0.667279220614000,189,-123.815509390000003,43.876242232999999,0,Forest & Woodland
3172,6511.000000000000000,-123.797442540999953,43.872845522000034,-123.797442540999953,43.872845522000034,2006,1,"Smith R, N Fk, M Fk",1.230000019000000,1.979488231000000,13,10.569105530000000,6.567354025000000,219,213,219,Lower Umpqua,754.264068712000039,0.754264068712000,219,-123.793645225000006,43.871700105999999,1,Forest & Woodland
3173,6522.000000000000000,-123.904009255999995,43.757299208000063,-123.904009255999995,43.757299208000063,2004,3,Wassen Cr,0.620000005000000,0.997790808000000,52,83.870967100000001,52.115132350000003,914,900,914,Lower Umpqua,302.132034356000020,0.302132034356000,914,-123.902973842999998,43.755870023000000,0,Forest & Woodland
3174,6526.000000000000000,-123.915968638999971,43.741246079000064,-123.915968638999971,43.741246079000064,2002,1,"Perkins Cr, Trib A",1.179999948000000,1.899021116000000,7,5.932203654000000,3.686109619000000,1047,1048,1047,Lower Umpqua,669.411254969999959,0.669411254970000,1047,-123.922378692999999,43.740694505999997,1,Forest & Woodland
3175,6526.000000000000000,-123.915968638999971,43.741246079000064,-123.915968638999971,43.741246079000064,2011,1,"Perkins Cr, Trib A",0.389999986000000,0.627642577000000,0,0.000000000000000,0.000000000000000,1047,1048,1047,Lower Umpqua,669.411254969999959,0.669411254970000,1047,-123.922378692999999,43.740694505999997,1,Forest & Woodland
3176,6528.000000000000000,-123.910716200999957,43.745478436000042,-123.910716200999957,43.745478436000042,2003,2,Perkins Cr,1.179999948000000,1.899021116000000,25,21.186441620000000,13.164677210000001,1014,914,1014,Lower Umpqua,1507.645019880000063,1.507645019880000,1014,-123.911357066999997,43.744215410999999,1,Forest & Woodland
3177,6530.000000000000000,-123.887215620999939,43.749059591000048,-123.887215620999939,43.749059591000048,2003,3,Wassen Cr,1.480000019000000,2.381823231000000,47,31.756756350000000,19.732782600000000,1026,1000,1026,Lower Umpqua,776.984848098000043,0.776984848098000,1026,-123.887046202999997,43.748656511999997,1,Recently Disturbed or Modified
3178,6531.000000000000000,-123.883906213999978,43.753271150000046,-123.883906213999978,43.753271150000046,2004,3,Wassen Cr,1.480000019000000,2.381823231000000,27,18.243243010000000,11.335853830000000,1000,944,1000,Lower Umpqua,1146.396103069999981,1.146396103070000,1000,-123.882399341999999,43.752474845000002,1,Recently Disturbed or Modified
3179,6532.000000000000000,-123.900115257999971,43.755929470000069,-123.900115257999971,43.755929470000069,1998,3,Wassen Cr,0.800000012000000,1.287472019000000,53,66.249999009999996,41.165943190000000,925,914,925,Lower Umpqua,814.264068712000039,0.814264068712000,925,-123.896104055999999,43.759048425000003,1,Recently Disturbed or Modified
3180,6537.000000000000000,-123.862719094999989,43.817600397000035,-123.862719094999989,43.817600397000035,2005,3,Spencer Cr,1.399999976000000,2.253075962000000,262,187.142860299999995,116.285471299999998,512,511,512,Lower Umpqua,1278.822509939999918,1.278822509940000,512,-123.865079089999995,43.819156675999999,0,Forest & Woodland
3181,6539.000000000000000,-123.870761123999955,43.821295373000055,-123.870761123999955,43.821295373000055,2000,1,"Spencer Cr, W Fk, Trib A",0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,420,433,420,Lower Umpqua,1202.756492759999901,1.202756492760000,420,-123.880873222000005,43.818118337999998,1,Forest & Woodland
3182,6539.000000000000000,-123.870761123999955,43.821295373000055,-123.870761123999955,43.821295373000055,2003,1,"Spencer Cr, W Fk, Trib A",0.479999989000000,0.772483183000000,18,37.500000839999998,23.301478150000001,420,433,420,Lower Umpqua,1202.756492759999901,1.202756492760000,420,-123.880873222000005,43.818118337999998,1,Forest & Woodland
3183,6539.000000000000000,-123.870761123999955,43.821295373000055,-123.870761123999955,43.821295373000055,2006,1,"Spencer Cr, W Fk, Trib A",0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,420,433,420,Lower Umpqua,1202.756492759999901,1.202756492760000,420,-123.880873222000005,43.818118337999998,1,Forest & Woodland
3184,6539.000000000000000,-123.870761123999955,43.821295373000055,-123.870761123999955,43.821295373000055,2009,1,"Spencer Cr, W Fk, Trib A",0.479999989000000,0.772483183000000,4,8.333333520000000,5.178106254000000,420,433,420,Lower Umpqua,1202.756492759999901,1.202756492760000,420,-123.880873222000005,43.818118337999998,1,Forest & Woodland
3185,6539.000000000000000,-123.870761123999955,43.821295373000055,-123.870761123999955,43.821295373000055,2012,1,"Spencer Cr, W Fk, Trib A",0.479999989000000,0.772483183000000,0,0.000000000000000,0.000000000000000,420,433,420,Lower Umpqua,1202.756492759999901,1.202756492760000,420,-123.880873222000005,43.818118337999998,1,Forest & Woodland
3186,6541.000000000000000,-123.862242311999978,43.819771826000078,-123.862242311999978,43.819771826000078,1999,2,Spencer Cr,0.879999995000000,1.416219192000000,2,2.272727285000000,1.412210773000000,434,512,434,Lower Umpqua,716.984848098000043,0.716984848098000,434,-123.858092976999998,43.822076025000001,1,Forest & Woodland
3187,6543.000000000000000,-123.849980403999950,43.830693683000050,-123.849980403999950,43.830693683000050,2003,2,Spencer Cr,0.660000026000000,1.062164442000000,45,68.181815470000004,42.366321270000000,394,412,394,Lower Umpqua,302.132034356000020,0.302132034356000,394,-123.850510034999999,43.831023291999998,1,Forest & Woodland
3188,6543.000000000000000,-123.849980403999950,43.830693683000050,-123.849980403999950,43.830693683000050,2012,2,Spencer Cr,0.660000026000000,1.062164442000000,10,15.151514550000000,9.414738059999999,394,412,394,Lower Umpqua,302.132034356000020,0.302132034356000,394,-123.850510034999999,43.831023291999998,1,Forest & Woodland
3189,6547.000000000000000,-123.812973644999943,43.781293421000044,-123.812973644999943,43.781293421000044,1998,2,Buck Cr,0.750000000000000,1.207005000000000,22,29.333333329999999,18.226933610000000,873,813,873,Lower Umpqua,996.396103068000002,0.996396103068000,873,-123.815055743000002,43.779157450000000,1,Forest & Woodland
3190,6555.000000000000000,-123.811757606999947,43.805942109000057,-123.811757606999947,43.805942109000057,1999,1,Bear Cr,0.598600030000000,0.963350972000000,0,0.000000000000000,0.000000000000000,645,654,645,Lower Umpqua,896.101730553000039,0.896101730553000,645,-123.819910578000005,43.808439051999997,0,Recently Disturbed or Modified
3191,6557.000000000000000,-123.810663050999949,43.824081742000033,-123.810663050999949,43.824081742000033,2004,2,Johnson Cr,0.500000000000000,0.804670000000000,28,56.000000000000000,34.796873249999997,506,529,506,Lower Umpqua,593.969696196999962,0.593969696197000,506,-123.812264663999997,43.824699379999998,1,Forest & Woodland
3192,6557.000000000000000,-123.810663050999949,43.824081742000033,-123.810663050999949,43.824081742000033,2013,2,Johnson Cr,0.550000012000000,0.885137019000000,6,10.909090669999999,6.778611526000000,506,529,506,Lower Umpqua,593.969696196999962,0.593969696197000,506,-123.812264663999997,43.824699379999998,1,Forest & Woodland
3193,6559.000000000000000,-123.802078495999979,43.818477472000041,-123.802078495999979,43.818477472000041,2000,2,Johnson Cr,0.641600013000000,1.032552565000000,33,51.433914190000003,31.959632020000001,578,611,578,Lower Umpqua,961.248916809999969,0.961248916810000,578,-123.805443951000001,43.820557952999998,1,Recently Disturbed or Modified
3194,6559.000000000000000,-123.802078495999979,43.818477472000041,-123.802078495999979,43.818477472000041,2004,2,Johnson Cr,0.641600013000000,1.032552565000000,37,57.668328029999998,35.833526810000002,578,611,578,Lower Umpqua,961.248916809999969,0.961248916810000,578,-123.805443951000001,43.820557952999998,1,Recently Disturbed or Modified
3195,6560.000000000000000,-123.795391336999955,43.815233573000057,-123.795391336999955,43.815233573000057,1998,2,Johnson Cr,1.019999981000000,1.641526769000000,76,74.509805310000004,46.298361640000003,611,656,611,Lower Umpqua,337.279220613999996,0.337279220614000,611,-123.796149295000006,43.816108964000001,1,Recently Disturbed or Modified
3196,6560.000000000000000,-123.795391336999955,43.815233573000057,-123.795391336999955,43.815233573000057,2002,2,Johnson Cr,1.019999981000000,1.641526769000000,96,94.117648819999999,58.482141009999999,611,656,611,Lower Umpqua,337.279220613999996,0.337279220614000,611,-123.796149295000006,43.816108964000001,1,Recently Disturbed or Modified
3197,6560.000000000000000,-123.795391336999955,43.815233573000057,-123.795391336999955,43.815233573000057,2007,2,Johnson Cr,0.641600013000000,1.032552565000000,15,23.379051900000000,14.527105460000000,611,656,611,Lower Umpqua,337.279220613999996,0.337279220614000,611,-123.796149295000006,43.816108964000001,1,Recently Disturbed or Modified
3198,6561.000000000000000,-123.795135152999990,43.809026225000025,-123.795135152999990,43.809026225000025,2002,2,Johnson Cr,1.019999981000000,1.641526769000000,96,94.117648819999999,58.482141009999999,656,655,656,Lower Umpqua,1430.954544299999952,1.430954544300000,656,-123.793994423000001,43.813766544000003,1,Recently Disturbed or Modified
3199,6561.000000000000000,-123.795135152999990,43.809026225000025,-123.795135152999990,43.809026225000025,2006,2,Johnson Cr,1.019999981000000,1.641526769000000,136,133.333335799999986,82.849699770000001,656,655,656,Lower Umpqua,1430.954544299999952,1.430954544300000,656,-123.793994423000001,43.813766544000003,1,Recently Disturbed or Modified
3200,6561.000000000000000,-123.795135152999990,43.809026225000025,-123.795135152999990,43.809026225000025,2011,2,Johnson Cr,1.019999981000000,1.641526769000000,136,133.333335799999986,82.849699770000001,656,655,656,Lower Umpqua,1430.954544299999952,1.430954544300000,656,-123.793994423000001,43.813766544000003,1,Recently Disturbed or Modified
3201,6569.000000000000000,-123.752846126999941,43.716394910000076,-123.752846126999941,43.716394910000076,2003,2,"Vincent Cr, Trib E",0.500000000000000,0.804670000000000,47,94.000000000000000,58.409037249999997,1798,1755,1798,Lower Umpqua,402.426406870999983,0.402426406871000,1798,-123.751460007999995,43.714012547000003,1,Forest & Woodland
3202,6570.000000000000000,-123.760126952999940,43.716069041000026,-123.760126952999940,43.716069041000026,1998,2,Vincent Cr,1.029999971000000,1.657620154000000,4,3.883495254000000,2.413098073000000,1765,1757,1765,Lower Umpqua,356.984848097999986,0.356984848098000,1765,-123.760519985000002,43.715141729000003,0,Recently Disturbed or Modified
3203,6570.000000000000000,-123.760126952999940,43.716069041000026,-123.760126952999940,43.716069041000026,2002,2,Vincent Cr,1.029999971000000,1.657620154000000,49,47.572816860000003,29.560451400000002,1765,1757,1765,Lower Umpqua,356.984848097999986,0.356984848098000,1765,-123.760519985000002,43.715141729000003,0,Recently Disturbed or Modified
3204,6573.000000000000000,-123.775932306999948,43.827466640000068,-123.775932306999948,43.827466640000068,2001,2,Coon Cr,0.670000017000000,1.078257827000000,37,55.223879220000001,34.314612959999998,538,546,538,Lower Umpqua,791.543289326000036,0.791543289326000,538,-123.775619184999996,43.831500515999998,0,Recently Disturbed or Modified
3205,6577.000000000000000,-123.759278740999946,43.848510317000034,-123.759278740999946,43.848510317000034,2004,2,Crane Cr,0.870000005000000,1.400125808000000,20,22.988505620000002,14.284430649999999,496,543,496,Lower Umpqua,1963.675323680000020,1.963675323680000,496,-123.760894164000007,43.849565714999997,1,Forest & Woodland
3206,6577.000000000000000,-123.759278740999946,43.848510317000034,-123.759278740999946,43.848510317000034,2013,2,Crane Cr,0.870000005000000,1.400125808000000,3,3.448275843000000,2.142664597000000,496,543,496,Lower Umpqua,1963.675323680000020,1.963675323680000,496,-123.760894164000007,43.849565714999997,1,Forest & Woodland
3207,6578.000000000000000,-123.754546344999994,43.841578336000055,-123.754546344999994,43.841578336000055,2004,2,Crane Cr,0.720000029000000,1.158724846000000,6,8.333333002000000,5.178105933000000,496,543,496,Lower Umpqua,1963.675323680000020,1.963675323680000,496,-123.760894164000007,43.849565714999997,1,Forest & Woodland
3208,6579.000000000000000,-123.750183224999944,43.841544011000053,-123.750183224999944,43.841544011000053,2013,3,"Smith R, W Fk",1.029999971000000,1.657620154000000,32,31.067962030000000,19.304784590000001,472,497,472,Lower Umpqua,1103.969696200000044,1.103969696200000,472,-123.744601012999993,43.842411239999997,1,Forest & Woodland
3209,6583.000000000000000,-123.740503784999987,43.847572907000028,-123.740503784999987,43.847572907000028,2001,1,Moore Cr,0.639999986000000,1.029977577000000,36,56.250001259999998,34.952217220000001,450,472,450,Lower Umpqua,1043.969696200000044,1.043969696200000,450,-123.741305728000000,43.850423640999999,1,Forest & Woodland
3210,6591.000000000000000,-123.744091879999985,43.877217428000051,-123.744091879999985,43.877217428000051,2002,1,Beaver Cr,1.500000000000000,2.414010000000000,51,34.000000000000000,21.126673050000001,253,255,253,Lower Umpqua,3806.909088590000010,3.806909088590000,253,-123.761213205000004,43.903561076000003,1,Forest & Woodland
3211,6591.000000000000000,-123.744091879999985,43.877217428000051,-123.744091879999985,43.877217428000051,2006,1,Beaver Cr,1.159999967000000,1.866834346000000,25,21.551724759999999,13.391654190000001,253,255,253,Lower Umpqua,3806.909088590000010,3.806909088590000,253,-123.761213205000004,43.903561076000003,1,Forest & Woodland
3212,6591.000000000000000,-123.744091879999985,43.877217428000051,-123.744091879999985,43.877217428000051,2011,1,Beaver Cr,1.159999967000000,1.866834346000000,69,59.482760329999998,36.960965569999999,253,255,253,Lower Umpqua,3806.909088590000010,3.806909088590000,253,-123.761213205000004,43.903561076000003,1,Forest & Woodland
